cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
194	BHTRKEVKTKCXOH-BJLOMENOSA-N	BTCSSZJGUNDROE-UHFFFAOYSA-N	1.8159991513203352e-05
195	BTCSSZJGUNDROE-UHFFFAOYSA-N	BHTRKEVKTKCXOH-BJLOMENOSA-N	1.8159991513203352e-05
196	ONIBWKKTOPOVIA-BYPYZUCNSA-N	KDXKERNSBIXSRK-YFKPBYRVSA-N	1.8363984545807928e-05
197	KDXKERNSBIXSRK-YFKPBYRVSA-N	ONIBWKKTOPOVIA-BYPYZUCNSA-N	1.8363984545807928e-05
198	WBWWGRHZICKQGZ-HZAMXZRMSA-N	QIVBCDIJIAJPQS-VIFPVBQESA-N	2.1536445260935193e-05
199	QIVBCDIJIAJPQS-VIFPVBQESA-N	WBWWGRHZICKQGZ-HZAMXZRMSA-N	2.1536445260935193e-05
200	WBWWGRHZICKQGZ-HZAMXZRMSA-N	XOAAWQZATWQOTB-UHFFFAOYSA-N	2.367187310559435e-05
201	XOAAWQZATWQOTB-UHFFFAOYSA-N	WBWWGRHZICKQGZ-HZAMXZRMSA-N	2.367187310559435e-05
202	KXGVEGMKQFWNSR-LLQZFEROSA-N	RFDAIACWWDREDC-FRVQLJSFSA-N	2.821830155695598e-05
203	RFDAIACWWDREDC-FRVQLJSFSA-N	KXGVEGMKQFWNSR-LLQZFEROSA-N	2.821830155695598e-05
204	BHQCQFFYRZLCQQ-OELDTZBJSA-N	HNDVDQJCIGZPNO-YFKPBYRVSA-N	2.824386581662204e-05
205	RUDATBOHQWOJDD-BSWAIDMHSA-N	BTCSSZJGUNDROE-UHFFFAOYSA-N	2.824386581662204e-05
206	HNDVDQJCIGZPNO-YFKPBYRVSA-N	BHQCQFFYRZLCQQ-OELDTZBJSA-N	2.824386581662204e-05
